title,type,release_date,secondary_types,track_count,label
투유 프로젝트 - 슈가맨 Pt.11,Single,2015-12-30,,1,JTBC
abouTZU,EP,2024-09-06,,6,JYP Entertainment
Blink,Single,2025-09-26,,1,BMG Rights Management
