title,type,release_date,secondary_types,track_count,label
DreamWorks Trolls x SM STATION,Single,2018-12-13,Soundtrack,2,SM Entertainment
스물에게 (Dear Diary),Single,2019-03-14,,2,SM Entertainment
Woman on the Beach,Single,2020-07-24,,1,NCSoft
Sorrow,Single,2020-08-07,,1,NCSoft
It’s You,Single,2021-09-02,,2,Genie Music
Nap Fairy - SM STATION,Single,2022-08-25,,2,SM Entertainment
