title,type,release_date,secondary_types,track_count,label
투유 프로젝트 - 슈가맨 Pt.11,Single,2015-12-30,,1,JTBC
내가 예뻐진 이유,Single,2016-11-06,,1,SBS Contents Hub
스물다섯 스물하나 OST Part 6,Single,2022-03-06,Soundtrack,2,
오늘의 웹툰 (Original Soundtrack) Pt. 1,Single,2022-07-29,Soundtrack,2,
"Summer Strike, Pt. 1 (Original Soundtrack)",Single,2022-11-14,Soundtrack,2,Genie Music
ZONE,EP,2023-08-18,,7,Warner Music Japan
Takedown,Single,2025-06-20,Soundtrack,2,JYP Entertainment
私の夫と結婚して OST Part.2,Single,2025-06-28,Soundtrack,2,VLENDING
